booking_id,ship,booking_date,sailing_date,occupants,total_fare,cabin_type
1000000241,Oceanic Explorer,2025-06-17 20:42:26.683513,2025-10-16 20:42:26.683513,1,-232.05,Balcony
1000000242,Oceanic Explorer,2025-07-24 20:42:26.683516,2025-12-07 20:42:26.683516,2,3145.75,Balcony
1000000243,Oceanic Explorer,2025-04-08 20:42:26.683521,2025-06-12 20:42:26.683521,1,8717.46,Oceanview
1000000244,Sea Voyager,2025-05-27 20:42:26.683524,2025-06-05 20:42:26.683524,1,7517.38,Balcony
1000000245,Sea Voyager,2025-07-30 20:42:26.683527,2025-09-01 20:42:26.683527,2,404.88,Suite
1000000246,Atlantic Dream,2025-06-03 20:42:26.683533,2025-12-19 20:42:26.683533,1,7175.56,Interior
1000000247,Sea Voyager,2026-01-01 20:42:26.683536,2026-01-02 20:42:26.683536,4,3426.45,Balcony
1000000248,Sea Voyager,2026-01-06 20:42:26.683545,2026-05-06 20:42:26.683545,2,7690.39,Interior
1000000249,Oceanic Explorer,2025-08-26 20:42:26.683549,2025-09-09 20:42:26.683549,1,2294.64,Oceanview
1000000250,Sea Voyager,2025-07-17 20:42:26.683554,2025-12-06 20:42:26.683554,3,5012.69,Oceanview
1000000251,Oceanic Explorer,2025-12-15 20:42:26.683561,2026-02-21 20:42:26.683561,3,6179.21,Interior
1000000252,Sea Voyager,2025-11-23 20:42:26.683567,2026-03-28 20:42:26.683567,3,6199.28,Oceanview
1000000253,Oceanic Explorer,2025-05-06 20:42:26.683573,2025-10-31 20:42:26.683573,2,4235.05,Oceanview
1000000254,Sea Voyager,2025-11-09 20:42:26.683578,2025-11-07 20:42:26.683578,3,7122.87,Balcony
1000000255,Oceanic Explorer,2025-09-18 20:42:26.683586,2026-02-07 20:42:26.683586,2,5812.25,Oceanview
1000000256,Oceanic Explorer,2025-09-27 20:42:26.683590,2025-11-19 20:42:26.683590,3,4854.59,Balcony
1000000257,Sea Voyager,2025-10-19 20:42:26.683596,2025-11-25 20:42:26.683596,2,9344.75,Interior
1000000258,Sea Voyager,2026-02-03 20:42:26.683601,2026-04-09 20:42:26.683601,1,5807.86,Interior
1000000259,Sea Voyager,2025-12-05 20:42:26.683605,2026-04-17 20:42:26.683605,4,8141.14,Interior
1000000260,Atlantic Dream,2025-10-18 20:42:26.683612,2026-02-26 20:42:26.683612,1,2518.83,Balcony
1000000261,Atlantic Dream,2025-11-16 20:42:26.683615,2026-04-13 20:42:26.683615,4,7159.31,Balcony
1000000262,Atlantic Dream,2025-04-15 20:42:26.683626,2025-06-21 20:42:26.683626,3,159.91,Interior
1000000263,Sea Voyager,2025-10-14 20:42:26.683632,2026-03-07 20:42:26.683632,2,-258.95,Oceanview
1000000264,Oceanic Explorer,2025-06-11 20:42:26.683637,2025-11-16 20:42:26.683637,1,161.35,Oceanview
1000000265,Atlantic Dream,2025-05-31 20:42:26.683641,2025-09-08 20:42:26.683641,2,762.46,Balcony
1000000266,Atlantic Dream,2025-11-21 20:42:26.683646,2025-12-28 20:42:26.683646,3,5967.05,Balcony
1000000267,Sea Voyager,2025-09-04 20:42:26.683652,2026-02-21 20:42:26.683652,2,8175.08,Balcony
1000000268,Atlantic Dream,2025-04-07 20:42:26.683657,2025-10-07 20:42:26.683657,1,1070.39,Balcony
1000000269,Atlantic Dream,2025-09-28 20:42:26.683661,2026-01-14 20:42:26.683661,3,8502.48,Oceanview
1000000270,Sea Voyager,2025-04-25 20:42:26.683668,2025-10-12 20:42:26.683668,1,9472.81,Balcony
1000000271,Oceanic Explorer,2025-04-07 20:42:26.683681,2025-10-13 20:42:26.683681,1,4891.08,Balcony
1000000272,Atlantic Dream,2025-09-19 20:42:26.683685,2026-03-08 20:42:26.683685,3,2420.21,Balcony
1000000273,Oceanic Explorer,2025-09-06 20:42:26.683692,2026-03-14 20:42:26.683692,3,3987.83,Balcony
1000000274,Atlantic Dream,2025-04-25 20:42:26.683698,2025-09-05 20:42:26.683698,3,-124.99,Balcony
1000000275,Sea Voyager,2025-06-11 20:42:26.683705,2025-06-12 20:42:26.683705,3,2188.03,Balcony
1000000276,Sea Voyager,2025-09-06 20:42:26.683716,2025-08-27 20:42:26.683716,1,9026.12,Oceanview
1000000277,Sea Voyager,2025-07-17 20:42:26.683719,2025-09-11 20:42:26.683719,2,842.03,Interior
1000000278,Sea Voyager,2025-09-22 20:42:26.683724,2026-01-09 20:42:26.683724,2,3054.49,Interior
1000000279,Sea Voyager,2025-11-23 20:42:26.683729,2026-06-09 20:42:26.683729,4,6728.38,Interior
1000000280,Oceanic Explorer,2025-10-07 20:42:26.683736,2026-01-24 20:42:26.683736,3,9794.27,Interior
1000000281,Atlantic Dream,2025-06-22 20:42:26.683742,2025-10-24 20:42:26.683742,4,9422.24,Balcony
1000000282,Atlantic Dream,2026-01-27 20:42:26.683751,2026-04-23 20:42:26.683751,3,6556.17,Balcony
1000000283,Atlantic Dream,2025-04-29 20:42:26.683757,2025-07-16 20:42:26.683757,4,9087.61,Oceanview
1000000284,Oceanic Explorer,2025-09-05 20:42:26.683764,2026-03-05 20:42:26.683764,4,6146.45,Balcony
1000000285,Oceanic Explorer,2025-09-13 20:42:26.683772,2025-10-12 20:42:26.683772,2,3781.73,Balcony
1000000286,Atlantic Dream,2026-01-19 20:42:26.683777,2026-02-04 20:42:26.683777,3,1596.73,Balcony
1000000287,Atlantic Dream,2025-12-29 20:42:26.683785,2026-05-06 20:42:26.683785,4,9772.17,Balcony
1000000288,Sea Voyager,2025-09-01 20:42:26.683793,2025-09-23 20:42:26.683793,3,7669.17,Oceanview
1000000289,Sea Voyager,2025-05-23 20:42:26.683798,2025-08-14 20:42:26.683798,3,2034.81,Balcony
1000000290,,2025-06-29 20:42:26.683805,2025-06-28 20:42:26.683805,4,6414.59,Oceanview
1000000291,Oceanic Explorer,2025-11-11 20:42:26.683814,2026-03-11 20:42:26.683814,2,9391.86,Balcony
1000000292,Oceanic Explorer,2025-10-02 20:42:26.683819,2025-11-27 20:42:26.683819,2,4069.5,Oceanview
1000000293,Oceanic Explorer,2025-11-27 20:42:26.683824,2026-05-15 20:42:26.683824,3,3589.43,Interior
1000000294,Sea Voyager,2025-12-14 20:42:26.683830,2026-02-03 20:42:26.683830,1,36.92,Balcony
1000000295,Sea Voyager,2025-06-02 20:42:26.683834,2025-10-30 20:42:26.683834,1,727.67,Balcony
1000000296,Atlantic Dream,2025-06-20 20:42:26.683838,2025-11-04 20:42:26.683838,3,8772.07,Balcony
1000000297,Sea Voyager,2025-10-19 20:42:26.683844,2025-11-10 20:42:26.683844,2,7999.93,Oceanview
1000000298,,2026-01-05 20:42:26.683850,2026-05-02 20:42:26.683850,4,2564.96,Oceanview
1000000299,Oceanic Explorer,2025-12-07 20:42:26.683858,2026-05-20 20:42:26.683858,1,3544.91,Interior
1000000300,Sea Voyager,2026-02-07 20:42:26.683862,2026-04-28 20:42:26.683862,3,3951.56,Balcony
1000000301,Oceanic Explorer,2025-09-22 20:42:26.683868,2026-01-06 20:42:26.683868,1,8282.77,Interior
1000000302,Sea Voyager,2025-11-04 20:42:26.683871,2026-02-16 20:42:26.683871,1,7462.55,Balcony
1000000303,Oceanic Explorer,2025-08-24 20:42:26.683875,2025-11-19 20:42:26.683875,4,6438.75,Oceanview
1000000304,,2026-02-14 20:42:26.683883,2026-08-04 20:42:26.683883,2,5785.09,Balcony
1000000305,Atlantic Dream,2026-01-13 20:42:26.683891,2026-04-28 20:42:26.683891,3,8583.73,Interior
1000000306,Atlantic Dream,2025-07-13 20:42:26.683897,2025-12-29 20:42:26.683897,4,6361.6,Balcony
1000000307,Oceanic Explorer,2025-04-01 20:42:26.683904,2025-05-11 20:42:26.683904,3,8256.14,Oceanview
1000000308,Oceanic Explorer,2026-01-18 20:42:26.683911,2026-04-15 20:42:26.683911,1,7006.12,Balcony
1000000309,Atlantic Dream,2025-07-13 20:42:26.683915,2025-12-14 20:42:26.683915,2,9513.56,Balcony
1000000310,Oceanic Explorer,2025-10-12 20:42:26.683921,2026-02-28 20:42:26.683921,3,6008.82,Balcony
1000000311,Atlantic Dream,2025-03-31 20:42:26.683929,2025-03-27 20:42:26.683929,1,2030.1,Interior
1000000312,Sea Voyager,2026-01-14 20:42:26.683932,2026-03-21 20:42:26.683932,4,3150.95,Balcony
1000000313,Atlantic Dream,2025-07-22 20:42:26.683941,2025-08-09 20:42:26.683941,1,8932.24,Suite
1000000314,Oceanic Explorer,2025-10-13 20:42:26.683945,2026-01-09 20:42:26.683945,4,2879.78,Interior
1000000315,Sea Voyager,2026-02-10 20:42:26.683952,2026-02-10 20:42:26.683952,3,1111.33,Balcony
1000000316,Atlantic Dream,2026-01-12 20:42:26.683958,2026-07-25 20:42:26.683958,1,6969.01,Interior
1000000317,Atlantic Dream,2025-09-07 20:42:26.683962,2025-11-17 20:42:26.683962,2,5382.01,Suite
1000000318,Oceanic Explorer,2025-12-26 20:42:26.683966,2025-12-31 20:42:26.683966,1,4523.75,Balcony
1000000319,Oceanic Explorer,2025-07-03 20:42:26.683970,2026-01-17 20:42:26.683970,2,5317.06,Oceanview
1000000320,Oceanic Explorer,2025-06-21 20:42:26.683976,2025-09-17 20:42:26.683976,3,1581.02,Balcony
1000000321,Oceanic Explorer,2025-04-06 20:42:26.683982,2025-08-22 20:42:26.683982,2,6249.43,Oceanview
1000000322,Sea Voyager,2025-07-02 20:42:26.683987,2025-10-30 20:42:26.683987,1,5391.59,Oceanview
1000000323,Sea Voyager,2025-07-19 20:42:26.683990,2025-10-20 20:42:26.683990,1,3510.08,Oceanview
1000000324,Atlantic Dream,2025-03-27 20:42:26.683995,2025-07-24 20:42:26.683995,4,-368.02,Interior
1000000325,Atlantic Dream,2025-10-08 20:42:26.684004,2025-10-18 20:42:26.684004,3,5222.63,Balcony
1000000326,,2026-03-12 20:42:26.684010,2026-09-26 20:42:26.684010,2,7491.19,Balcony
1000000327,Sea Voyager,2026-01-10 20:42:26.684015,2026-02-16 20:42:26.684015,1,6178.24,Balcony
1000000328,Sea Voyager,2025-05-30 20:42:26.684019,2025-12-16 20:42:26.684019,4,6252.82,Interior
1000000329,Oceanic Explorer,2025-12-05 20:42:26.684027,2025-11-29 20:42:26.684027,3,5331.98,Oceanview
1000000330,Oceanic Explorer,2025-06-06 20:42:26.684034,2025-06-21 20:42:26.684034,4,5199.23,Balcony
1000000331,Sea Voyager,2025-10-22 20:42:26.684040,2025-11-01 20:42:26.684040,4,1604.53,Balcony
1000000332,Atlantic Dream,2025-06-17 20:42:26.684049,2025-10-06 20:42:26.684049,4,6574.17,Balcony
1000000333,Oceanic Explorer,2025-04-12 20:42:26.684057,2025-10-05 20:42:26.684057,2,3625.32,Balcony
1000000334,Oceanic Explorer,2025-06-26 20:42:26.684063,2025-08-24 20:42:26.684063,4,3784.45,Balcony
1000000335,Sea Voyager,2025-05-13 20:42:26.684071,2025-07-29 20:42:26.684071,2,5019.05,Balcony
1000000336,Sea Voyager,2025-09-07 20:42:26.684076,2025-10-19 20:42:26.684076,1,2435.71,Balcony
1000000337,Oceanic Explorer,2025-05-29 20:42:26.684079,2025-06-02 20:42:26.684079,4,1879.46,Balcony
1000000338,Sea Voyager,2025-11-15 20:42:26.684087,2026-03-28 20:42:26.684087,4,1297.91,Balcony
1000000339,Oceanic Explorer,2025-08-08 20:42:26.684095,2025-10-19 20:42:26.684095,4,1570.5,Balcony
1000000340,Atlantic Dream,2026-01-11 20:42:26.684103,2026-04-14 20:42:26.684103,3,740.68,Oceanview
1000000341,Oceanic Explorer,2025-08-09 20:42:26.684109,2026-01-09 20:42:26.684109,1,-61.39,Balcony
1000000342,Sea Voyager,2025-06-24 20:42:26.684112,2025-12-03 20:42:26.684112,1,7099.87,Suite
1000000343,Oceanic Explorer,2025-08-08 20:42:26.684116,2025-10-21 20:42:26.684116,2,4421.6,Interior
1000000344,Atlantic Dream,2025-08-03 20:42:26.684121,2025-11-24 20:42:26.684121,4,8853.13,Oceanview
1000000345,Atlantic Dream,2026-01-18 20:42:26.684129,2026-03-28 20:42:26.684129,4,4312.54,Interior
1000000346,Sea Voyager,2025-07-24 20:42:26.684137,2025-11-22 20:42:26.684137,2,2548.81,Interior
1000000347,Sea Voyager,2025-09-20 20:42:26.684142,2025-10-01 20:42:26.684142,1,1370.22,Balcony
1000000348,Sea Voyager,2025-09-18 20:42:26.684147,2025-10-17 20:42:26.684147,1,719.17,Balcony
1000000349,Atlantic Dream,2026-02-08 20:42:26.684151,2026-08-27 20:42:26.684151,3,8832.99,Balcony
1000000350,Atlantic Dream,2025-12-15 20:42:26.684158,2026-06-18 20:42:26.684158,2,3235.2,Balcony
1000000351,Atlantic Dream,2025-04-27 20:42:26.684162,2025-09-30 20:42:26.684162,2,2192.6,Balcony
1000000352,Oceanic Explorer,2025-11-03 20:42:26.684168,2026-05-20 20:42:26.684168,3,-287.66,Balcony
1000000353,Oceanic Explorer,2025-08-16 20:42:26.684174,2025-12-13 20:42:26.684174,2,948.84,Balcony
1000000354,Sea Voyager,2025-11-28 20:42:26.684179,2026-01-07 20:42:26.684179,2,3369.88,Balcony
1000000355,Atlantic Dream,2026-02-16 20:42:26.684184,2026-04-18 20:42:26.684184,1,3704.41,Interior
1000000356,Atlantic Dream,2025-04-22 20:42:26.684188,2025-06-05 20:42:26.684188,1,8592.34,Oceanview
1000000357,Sea Voyager,2025-06-11 20:42:26.684192,2025-06-10 20:42:26.684192,4,8598.95,Balcony
1000000358,Atlantic Dream,2025-09-16 20:42:26.684200,2025-09-08 20:42:26.684200,1,7391.25,Balcony
1000000359,Oceanic Explorer,2025-11-17 20:42:26.684204,2026-01-17 20:42:26.684204,1,4709.56,Balcony
1000000360,Oceanic Explorer,2026-03-17 20:42:26.684208,2026-04-08 20:42:26.684208,3,97.41,Balcony
1000000361,Atlantic Dream,2026-01-21 20:42:26.684215,2026-06-11 20:42:26.684215,1,1337.46,Balcony
1000000362,Sea Voyager,2025-10-23 20:42:26.684220,2025-10-14 20:42:26.684220,1,6584.88,Oceanview
1000000363,Oceanic Explorer,2026-02-05 20:42:26.684223,2026-07-06 20:42:26.684223,2,4977.79,Interior
1000000364,Sea Voyager,2025-04-17 20:42:26.684228,2025-04-25 20:42:26.684228,1,5092.57,Balcony
1000000365,Oceanic Explorer,2025-08-19 20:42:26.684231,2025-09-28 20:42:26.684231,4,3649.9,Interior
1000000366,Atlantic Dream,2026-01-08 20:42:26.684243,2026-04-06 20:42:26.684243,2,5093.13,Balcony
1000000367,,2025-11-13 20:42:26.684248,2026-03-30 20:42:26.684248,4,5039.14,Balcony
1000000368,Oceanic Explorer,2025-05-27 20:42:26.684256,2025-08-16 20:42:26.684256,4,8511.42,Interior
1000000369,Atlantic Dream,2025-07-28 20:42:26.684263,2025-12-19 20:42:26.684263,1,9112.82,Balcony
1000000370,Sea Voyager,2025-12-14 20:42:26.684267,2026-06-10 20:42:26.684267,3,8741.52,Balcony
1000000371,Atlantic Dream,2025-03-21 20:42:26.684273,2025-04-16 20:42:26.684273,2,727.27,Balcony
1000000372,Oceanic Explorer,2025-11-11 20:42:26.684280,2026-03-06 20:42:26.684280,1,383.65,Interior
1000000373,Oceanic Explorer,2025-12-21 20:42:26.684285,2025-12-18 20:42:26.684285,2,3892.28,Oceanview
1000000374,Sea Voyager,2025-11-03 20:42:26.684292,2026-04-21 20:42:26.684292,3,4907.93,Suite
1000000375,Sea Voyager,2026-01-16 20:42:26.684302,2026-01-14 20:42:26.684302,2,9112.84,Balcony
1000000376,Sea Voyager,2026-03-18 20:42:26.684310,2026-06-06 20:42:26.684310,1,523.35,Balcony
1000000377,Oceanic Explorer,2025-07-16 20:42:26.684315,2025-08-10 20:42:26.684315,4,7928.87,Balcony
1000000378,Atlantic Dream,2025-07-29 20:42:26.684325,2025-09-22 20:42:26.684325,1,6334.22,Interior
1000000379,Sea Voyager,2025-12-30 20:42:26.684329,2026-05-20 20:42:26.684329,1,2783.2,Balcony
1000000380,Oceanic Explorer,2026-02-09 20:42:26.684332,2026-02-16 20:42:26.684332,3,4990.23,Interior
1000000381,Oceanic Explorer,2026-02-08 20:42:26.684339,2026-03-02 20:42:26.684339,2,8195.74,Balcony
1000000382,Atlantic Dream,2025-03-29 20:42:26.684344,2025-05-24 20:42:26.684344,3,4936.66,Balcony
1000000383,Atlantic Dream,2025-05-14 20:42:26.684350,2025-08-03 20:42:26.684350,1,2353.4,Interior
1000000384,Sea Voyager,2025-07-13 20:42:26.684354,2025-10-07 20:42:26.684354,2,5305.34,Interior
1000000385,Oceanic Explorer,2025-11-17 20:42:26.684359,2026-05-17 20:42:26.684359,3,9352.33,Suite
1000000386,Oceanic Explorer,2025-12-09 20:42:26.684366,2026-01-08 20:42:26.684366,4,2974.59,Interior
1000000387,Oceanic Explorer,2026-02-05 20:42:26.684375,2026-02-19 20:42:26.684375,4,1124.0,Interior
1000000388,,2025-04-25 20:42:26.684383,2025-07-16 20:42:26.684383,4,7484.76,Oceanview
1000000389,Atlantic Dream,2025-05-21 20:42:26.684390,2025-07-28 20:42:26.684390,1,9703.01,Interior
1000000390,Oceanic Explorer,2026-02-05 20:42:26.684394,2026-02-06 20:42:26.684394,1,8719.22,Balcony
1000000391,Atlantic Dream,2025-05-18 20:42:26.684398,2025-10-26 20:42:26.684398,3,8616.75,Interior
1000000392,Oceanic Explorer,2026-02-10 20:42:26.684404,2026-02-12 20:42:26.684404,3,3448.34,Suite
1000000393,Sea Voyager,2025-05-13 20:42:26.684411,2025-10-21 20:42:26.684411,1,9071.53,Interior
1000000394,Atlantic Dream,2025-11-02 20:42:26.684415,2026-04-23 20:42:26.684415,3,3227.8,Interior
1000000395,Atlantic Dream,2025-08-24 20:42:26.684420,2026-01-21 20:42:26.684420,3,355.03,Suite
1000000396,Sea Voyager,2025-05-30 20:42:26.684426,2025-06-09 20:42:26.684426,2,1268.7,Oceanview
1000000397,Oceanic Explorer,2026-02-19 20:42:26.684432,2026-06-16 20:42:26.684432,2,521.66,Balcony
1000000398,Sea Voyager,2026-02-12 20:42:26.684436,2026-08-20 20:42:26.684436,2,9011.08,Oceanview
1000000399,Oceanic Explorer,2026-01-30 20:42:26.684443,2026-05-21 20:42:26.684443,2,5390.78,Interior
1000000400,Sea Voyager,2025-11-23 20:42:26.684448,2025-12-31 20:42:26.684448,3,2197.97,Balcony
1000000401,Oceanic Explorer,2025-09-08 20:42:26.684454,2025-11-26 20:42:26.684454,4,3470.32,Balcony
1000000402,Atlantic Dream,2026-01-02 20:42:26.684461,2026-05-12 20:42:26.684461,1,7134.26,Balcony
1000000403,Sea Voyager,2026-01-05 20:42:26.684465,2026-06-16 20:42:26.684465,1,7267.65,Interior
1000000404,Oceanic Explorer,2025-08-15 20:42:26.684469,2026-02-03 20:42:26.684469,2,4574.51,Oceanview
1000000405,Oceanic Explorer,2025-09-24 20:42:26.684473,2025-10-30 20:42:26.684473,3,4698.16,Oceanview
1000000406,Oceanic Explorer,2026-02-10 20:42:26.684479,2026-08-05 20:42:26.684479,1,532.51,Balcony
1000000407,Atlantic Dream,2026-02-01 20:42:26.684483,2026-05-02 20:42:26.684483,1,5797.06,Interior
1000000408,Sea Voyager,2025-12-29 20:42:26.684487,2026-01-31 20:42:26.684487,1,3913.42,Balcony
1000000409,Atlantic Dream,2026-01-28 20:42:26.684490,2026-07-29 20:42:26.684490,4,1021.21,Balcony
1000000410,Atlantic Dream,2025-09-21 20:42:26.684500,2025-11-11 20:42:26.684500,4,3400.07,Balcony
1000000411,Atlantic Dream,2025-04-06 20:42:26.684506,2025-08-07 20:42:26.684506,1,268.18,Balcony
1000000412,Oceanic Explorer,2025-10-10 20:42:26.684510,2025-10-15 20:42:26.684510,2,5284.56,Balcony
1000000413,Atlantic Dream,2026-01-12 20:42:26.684515,2026-05-15 20:42:26.684515,4,6840.88,Balcony
1000000414,Oceanic Explorer,2025-08-11 20:42:26.684523,2026-01-19 20:42:26.684523,3,9387.13,Oceanview
1000000415,Oceanic Explorer,2025-10-04 20:42:26.684529,2026-03-15 20:42:26.684529,3,9907.28,Balcony
1000000416,Atlantic Dream,2025-08-22 20:42:26.684537,2026-01-23 20:42:26.684537,2,5066.68,Oceanview
1000000417,Sea Voyager,2025-07-03 20:42:26.684542,2025-08-04 20:42:26.684542,2,1682.23,Balcony
1000000418,Sea Voyager,2025-11-26 20:42:26.684546,2026-05-27 20:42:26.684546,4,6471.55,Balcony
1000000419,Atlantic Dream,2026-01-18 20:42:26.684553,2026-01-10 20:42:26.684553,1,6712.96,Balcony
1000000420,Atlantic Dream,2025-09-02 20:42:26.684560,2025-12-04 20:42:26.684560,2,6604.92,Balcony
1000000421,Oceanic Explorer,2025-11-09 20:42:26.684565,2025-11-10 20:42:26.684565,3,6033.2,Balcony
1000000422,Sea Voyager,2025-11-16 20:42:26.684595,2026-02-12 20:42:26.684595,4,3204.36,Balcony
1000000423,Oceanic Explorer,2026-02-17 20:42:26.684602,2026-03-12 20:42:26.684602,2,772.25,Suite
1000000424,Sea Voyager,2025-03-21 20:42:26.684608,2025-10-07 20:42:26.684608,2,5673.18,Balcony
1000000425,Oceanic Explorer,2026-02-08 20:42:26.684612,2026-04-28 20:42:26.684612,2,7842.48,Balcony
1000000426,Sea Voyager,2025-08-30 20:42:26.684617,2025-12-17 20:42:26.684617,2,9659.51,Oceanview
1000000427,Oceanic Explorer,2026-01-21 20:42:26.684623,2026-02-05 20:42:26.684623,2,6909.26,Balcony
1000000428,Oceanic Explorer,2025-12-25 20:42:26.684629,2025-12-20 20:42:26.684629,2,8412.84,Balcony
1000000429,Sea Voyager,2025-05-13 20:42:26.684633,2025-05-23 20:42:26.684633,3,1615.09,Interior
1000000430,Oceanic Explorer,2025-11-06 20:42:26.684639,2026-01-22 20:42:26.684639,3,7163.91,Interior
1000000431,Atlantic Dream,2026-02-07 20:42:26.684645,2026-02-15 20:42:26.684645,3,2944.93,Balcony
1000000432,Oceanic Explorer,2026-02-16 20:42:26.684651,2026-03-19 20:42:26.684651,4,14.12,Interior
1000000433,Atlantic Dream,2025-08-13 20:42:26.684660,2025-08-31 20:42:26.684660,1,6131.6,Oceanview
1000000434,Sea Voyager,2026-01-17 20:42:26.684663,2026-04-30 20:42:26.684663,1,9430.37,Oceanview
1000000435,Atlantic Dream,2025-07-15 20:42:26.684667,2026-01-05 20:42:26.684667,2,8279.91,Suite
1000000436,Atlantic Dream,2025-11-16 20:42:26.684671,2026-01-08 20:42:26.684671,3,7539.38,Balcony
1000000437,Atlantic Dream,2025-09-08 20:42:26.684677,2026-02-03 20:42:26.684677,2,6012.66,Balcony
1000000438,Atlantic Dream,2025-10-02 20:42:26.684682,2025-12-10 20:42:26.684682,2,8193.96,Balcony
1000000439,Atlantic Dream,2026-02-08 20:42:26.684686,2026-03-03 20:42:26.684686,3,8913.51,Balcony
1000000440,Sea Voyager,2025-07-05 20:42:26.684694,2026-01-11 20:42:26.684694,2,8232.01,Interior
1000000441,Sea Voyager,2025-12-17 20:42:26.684698,2025-12-21 20:42:26.684698,4,-349.5,Balcony
1000000442,Sea Voyager,2026-01-27 20:42:26.684705,2026-05-12 20:42:26.684705,2,4580.02,Interior
1000000443,Sea Voyager,2026-03-02 20:42:26.684710,2026-06-19 20:42:26.684710,4,5894.51,Balcony
1000000444,Atlantic Dream,2025-10-12 20:42:26.684716,2026-02-02 20:42:26.684716,2,4735.58,Balcony
1000000445,Atlantic Dream,2026-02-04 20:42:26.684721,2026-07-22 20:42:26.684721,4,439.21,Balcony
1000000446,Oceanic Explorer,2025-10-02 20:42:26.684730,2026-03-29 20:42:26.684730,2,3219.83,Suite
1000000447,Oceanic Explorer,2025-12-12 20:42:26.684735,2026-02-15 20:42:26.684735,3,5252.37,Interior
1000000448,Atlantic Dream,2025-11-15 20:42:26.684741,2026-02-28 20:42:26.684741,3,9606.24,Balcony
1000000449,Atlantic Dream,2025-04-15 20:42:26.684748,2025-06-16 20:42:26.684748,4,8114.71,Oceanview
1000000450,Oceanic Explorer,2025-12-09 20:42:26.684762,2025-12-10 20:42:26.684762,3,4894.04,Balcony
1000000451,Sea Voyager,2026-02-04 20:42:26.684768,2026-02-06 20:42:26.684768,1,1185.1,Balcony
1000000452,Sea Voyager,2025-10-19 20:42:26.684772,2025-10-23 20:42:26.684772,1,8283.32,Balcony
1000000453,Atlantic Dream,2025-12-08 20:42:26.684775,2026-06-26 20:42:26.684775,4,4341.26,Balcony
1000000454,Atlantic Dream,2025-09-30 20:42:26.684783,2026-01-18 20:42:26.684783,4,520.41,Interior
1000000455,Oceanic Explorer,2025-06-12 20:42:26.684790,2025-10-08 20:42:26.684790,4,8260.88,Oceanview
1000000456,Sea Voyager,2025-08-21 20:42:26.684801,2025-11-05 20:42:26.684801,2,8396.74,Balcony
1000000457,Atlantic Dream,2025-09-22 20:42:26.684806,2026-02-04 20:42:26.684806,4,8838.45,Suite
1000000458,Oceanic Explorer,2025-07-28 20:42:26.684813,2025-08-14 20:42:26.684813,4,6441.25,Oceanview
1000000459,Sea Voyager,2026-03-07 20:42:26.684821,2026-08-28 20:42:26.684821,2,4693.94,Interior
