transaction_id,booking_id,passenger_id,payment_amount,payment_status
1000000226100,1000000226,10000002261,57.99,Paid
1000000227000,1000000227,10000002270,4488.95,Pending
1000000227100,1000000227,10000002271,-15.3,Pending
1000000227200,1000000227,10000002272,547.32,Failed
1000000228000,1000000228,10000002280,2398.16,Pending
1000000228100,1000000228,10000002281,168.94,Failed
1000000228200,1000000228,10000002282,2052.09,Failed
1000000228300,1000000228,10000002283,1194.84,Failed
1000000229000,1000000229,10000002290,2046.12,Paid
1000000229100,1000000229,10000002291,2709.23,Pending
1000000229200,1000000229,10000002292,3910.77,Paid
1000000230000,1000000230,10000002300,872.94,Pending
1000000230100,1000000230,10000002301,1647.3,Paid
1000000230200,1000000230,10000002302,1268.3,Paid
1000000230300,1000000230,10000002303,4075.52,Pending
1000000231000,1000000231,10000002310,912.19,Pending
1000000231100,1000000231,10000002311,4189.5,Failed
1000000231200,1000000231,10000002312,4180.69,Failed
1000000231300,1000000231,10000002313,3791.79,Pending
1000000232000,1000000232,10000002320,773.49,Paid
1000000232100,1000000232,10000002321,96.1,Paid
1000000232200,1000000232,10000002322,2928.3,Failed
1000000233000,1000000233,10000002330,709.94,Paid
1000000233100,1000000233,10000002331,941.43,Pending
1000000233200,1000000233,10000002332,2714.73,Paid
1000000234000,1000000234,10000002340,1203.86,Failed
1000000234100,1000000234,10000002341,4221.85,Failed
1000000235000,1000000235,10000002350,2351.44,Pending
1000000235100,1000000235,10000002351,932.31,Pending
1000000235200,1000000235,10000002352,3946.38,Failed
1000000236000,1000000236,10000002360,4483.22,Paid
1000000236100,1000000236,10000002361,506.71,Pending
1000000236200,1000000236,10000002362,508.7,Pending
1000000237000,1000000237,10000002370,340.28,Paid
1000000237100,1000000237,10000002371,3268.74,Failed
1000000238000,1000000238,10000002380,1570.07,Failed
1000000238100,1000000238,10000002381,2298.25,Pending
1000000238200,1000000238,10000002382,1018.1,Pending
1000000239000,1000000239,10000002390,3434.38,Pending
1000000239100,1000000239,10000002391,81.53,Pending
1000000239200,1000000239,10000002392,1051.94,Paid
1000000239300,1000000239,10000002393,1492.61,Paid
1000000240000,1000000240,10000002400,4906.99,Failed
1000000240100,1000000240,10000002401,1594.78,Failed
1000000240200,1000000240,10000002402,3691.41,Failed
1000000241000,1000000241,10000002410,4758.25,Failed
1000000241100,1000000241,10000002411,3699.32,Paid
1000000241200,1000000241,10000002412,13.01,Failed
1000000241300,1000000241,10000002413,3506.31,Pending
1000000242000,1000000242,10000002420,1396.3,Pending
1000000242100,1000000242,10000002421,4242.77,Failed
1000000242200,1000000242,10000002422,237.1,Paid
1000000242300,1000000242,10000002423,2194.6,Failed
1000000243000,1000000243,10000002430,2714.57,Pending
1000000243100,1000000243,10000002431,2439.58,Paid
1000000244000,1000000244,10000002440,3503.69,Pending
1000000245000,1000000245,10000002450,250.18,Pending
1000000245100,1000000245,10000002451,2038.49,Pending
1000000245200,1000000245,10000002452,3955.02,Failed
1000000245300,1000000245,10000002453,842.76,Failed
1000000246000,1000000246,10000002460,2008.14,Failed
1000000246100,1000000246,10000002461,1414.39,Paid
1000000246200,1000000246,10000002462,2339.98,Failed
1000000246300,1000000246,10000002463,3279.36,Pending
1000000247000,1000000247,10000002470,3014.05,Paid
1000000247100,1000000247,10000002471,1611.29,Pending
1000000248000,1000000248,10000002480,1705.78,Failed
1000000248100,1000000248,10000002481,-27.45,Pending
1000000248200,1000000248,10000002482,3563.79,Pending
1000000249000,1000000249,10000002490,3519.06,Failed
1000000249100,1000000249,10000002491,1515.18,Failed
1000000250000,1000000250,10000002500,3286.59,Paid
1000000251000,1000000251,10000002510,3101.62,Pending
1000000252000,1000000252,10000002520,2580.84,Failed
1000000252100,1000000252,10000002521,1841.03,Paid
1000000253000,1000000253,10000002530,2581.35,Failed
1000000253100,1000000253,10000002531,146.74,Pending
1000000254000,1000000254,10000002540,2535.58,Paid
1000000254100,1000000254,10000002541,2890.77,Paid
1000000255000,1000000255,10000002550,3268.18,Pending
1000000255100,1000000255,10000002551,961.67,Paid
1000000255200,1000000255,10000002552,4850.37,Failed
1000000255300,1000000255,10000002553,3372.84,Paid
1000000256000,1000000256,10000002560,1136.47,Pending
1000000256100,1000000256,10000002561,2252.98,Paid
1000000256200,1000000256,10000002562,4673.94,Paid
1000000257000,1000000257,10000002570,1168.95,Failed
1000000257100,1000000257,10000002571,4387.34,Failed
1000000257200,1000000257,10000002572,4878.26,Pending
1000000258000,1000000258,10000002580,3072.91,Pending
1000000258100,1000000258,10000002581,4179.23,Failed
1000000258200,1000000258,10000002582,4863.43,Failed
1000000258300,1000000258,10000002583,3171.17,Pending
1000000259000,1000000259,10000002590,396.03,Pending
1000000260000,1000000260,10000002600,1601.4,Failed
1000000260100,1000000260,10000002601,1563.49,Paid
1000000260200,1000000260,10000002602,2710.79,Pending
1000000261000,1000000261,10000002610,188.11,Pending
1000000261100,1000000261,10000002611,4307.62,Failed
1000000262000,1000000262,10000002620,4195.82,Paid
1000000263000,1000000263,10000002630,499.6,Pending
1000000263100,1000000263,10000002631,1635.26,Failed
1000000264000,1000000264,10000002640,1951.04,Failed
1000000264100,1000000264,10000002641,3469.95,Failed
1000000264200,1000000264,10000002642,4673.46,Failed
1000000265000,1000000265,10000002650,4441.74,Failed
1000000265100,1000000265,10000002651,2891.25,Pending
1000000266000,1000000266,10000002660,2386.56,Paid
1000000267000,1000000267,10000002670,1474.97,Pending
1000000267100,1000000267,10000002671,1179.15,Failed
1000000267200,1000000267,10000002672,1916.56,Failed
1000000268000,1000000268,10000002680,2254.95,Failed
1000000268100,1000000268,10000002681,4704.92,Paid
1000000268200,1000000268,10000002682,3095.96,Pending
1000000269000,1000000269,10000002690,2506.49,Paid
1000000270000,1000000270,10000002700,3825.97,Pending
1000000271000,1000000271,10000002710,1259.02,Pending
1000000272000,1000000272,10000002720,3228.63,Failed
1000000272100,1000000272,10000002721,990.75,Pending
1000000272200,1000000272,10000002722,4572.36,Pending
1000000273000,1000000273,10000002730,2666.56,Failed
1000000273100,1000000273,10000002731,1507.44,Failed
1000000274000,1000000274,10000002740,342.54,Pending
1000000274100,1000000274,10000002741,2441.02,Pending
1000000274200,1000000274,10000002742,2447.06,Paid
1000000274300,1000000274,10000002743,3488.0,Failed
1000000275000,1000000275,10000002750,2193.93,Pending
1000000276000,1000000276,10000002760,3917.61,Failed
1000000277000,1000000277,10000002770,613.9,Paid
1000000277100,1000000277,10000002771,3405.18,Pending
1000000277200,1000000277,10000002772,3424.37,Failed
1000000277300,1000000277,10000002773,2767.63,Paid
1000000278000,1000000278,10000002780,3627.01,Failed
1000000278100,1000000278,10000002781,3586.26,Pending
1000000278200,1000000278,10000002782,4895.63,Failed
1000000279000,1000000279,10000002790,3011.27,Failed
1000000280000,1000000280,10000002800,4769.56,Failed
1000000280100,1000000280,10000002801,2758.51,Paid
1000000280200,1000000280,10000002802,2389.61,Failed
1000000281000,1000000281,10000002810,4094.98,Paid
1000000281100,1000000281,10000002811,2899.66,Failed
1000000281200,1000000281,10000002812,482.15,Paid
1000000281300,1000000281,10000002813,4072.88,Failed
1000000282000,1000000282,10000002820,-56.14,Failed
1000000282100,1000000282,10000002821,4519.99,Failed
1000000282200,1000000282,10000002822,4313.47,Failed
1000000283000,1000000283,10000002830,4903.66,Pending
1000000283100,1000000283,10000002831,4587.32,Paid
1000000284000,1000000284,10000002840,4881.64,Failed
1000000284100,1000000284,10000002841,4483.85,Paid
1000000285000,1000000285,10000002850,4722.1,Paid
1000000285100,1000000285,10000002851,2805.53,Paid
1000000286000,1000000286,10000002860,2531.54,Pending
1000000286100,1000000286,10000002861,550.57,Failed
1000000287000,1000000287,10000002870,617.72,Failed
1000000287100,1000000287,10000002871,2267.63,Paid
1000000287200,1000000287,10000002872,1241.41,Paid
1000000287300,1000000287,10000002873,2590.85,Paid
1000000288000,1000000288,10000002880,1201.78,Paid
1000000288100,1000000288,10000002881,823.92,Pending
1000000288200,1000000288,10000002882,1316.85,Pending
1000000289000,1000000289,10000002890,4029.75,Paid
1000000289100,1000000289,10000002891,3473.49,Paid
1000000290000,1000000290,10000002900,2406.9,Failed
1000000290100,1000000290,10000002901,4547.62,Paid
1000000290200,1000000290,10000002902,64.98,Pending
1000000291000,1000000291,10000002910,907.52,Paid
1000000292000,1000000292,10000002920,3307.32,Paid
1000000292100,1000000292,10000002921,971.71,Failed
1000000293000,1000000293,10000002930,937.59,Paid
1000000293100,1000000293,10000002931,-13.95,Failed
1000000293200,1000000293,10000002932,3753.64,Pending
1000000293300,1000000293,10000002933,4461.5,Failed
1000000294000,1000000294,10000002940,1887.61,Paid
1000000294100,1000000294,10000002941,146.49,Paid
1000000295000,1000000295,10000002950,3205.73,Paid
1000000295100,1000000295,10000002951,63.39,Paid
1000000295200,1000000295,10000002952,1135.57,Paid
1000000296000,1000000296,10000002960,745.58,Pending
1000000297000,1000000297,10000002970,642.0,Failed
1000000298000,1000000298,10000002980,1392.61,Pending
1000000298100,1000000298,10000002981,4699.81,Paid
1000000298200,1000000298,10000002982,1530.4,Paid
1000000299000,1000000299,10000002990,1579.44,Paid
1000000300000,1000000300,10000003000,260.87,Pending
1000000300100,1000000300,10000003001,4647.17,Paid
1000000301000,1000000301,10000003010,4808.61,Pending
1000000301100,1000000301,10000003011,4324.57,Failed
1000000302000,1000000302,10000003020,3251.48,Failed
1000000302100,1000000302,10000003021,4235.76,Pending
1000000302200,1000000302,10000003022,380.1,Failed
1000000302300,1000000302,10000003023,4126.29,Paid
1000000303000,1000000303,10000003030,1763.52,Failed
1000000303100,1000000303,10000003031,4149.78,Failed
1000000304000,1000000304,10000003040,3079.9,Pending
1000000305000,1000000305,10000003050,4116.61,Pending
1000000305100,1000000305,10000003051,3193.27,Failed
1000000306000,1000000306,10000003060,3389.62,Pending
1000000306100,1000000306,10000003061,870.01,Pending
1000000306200,1000000306,10000003062,4312.23,Failed
1000000306300,1000000306,10000003063,316.12,Paid
1000000307000,1000000307,10000003070,1778.85,Failed
1000000307100,1000000307,10000003071,3056.21,Failed
1000000308000,1000000308,10000003080,687.29,Paid
1000000308100,1000000308,10000003081,1568.72,Pending
1000000308200,1000000308,10000003082,2911.35,Pending
1000000308300,1000000308,10000003083,-118.25,Paid
1000000309000,1000000309,10000003090,3088.02,Failed
1000000310000,1000000310,10000003100,1290.09,Paid
1000000310100,1000000310,10000003101,3412.91,Paid
1000000310200,1000000310,10000003102,1343.3,Failed
1000000311000,1000000311,10000003110,4567.42,Failed
1000000311100,1000000311,10000003111,579.62,Paid
1000000311200,1000000311,10000003112,4732.89,Failed
1000000311300,1000000311,10000003113,3448.09,Failed
1000000312000,1000000312,10000003120,2679.19,Pending
1000000313000,1000000313,10000003130,1840.41,Paid
1000000314000,1000000314,10000003140,4661.26,Pending
1000000314100,1000000314,10000003141,511.63,Pending
1000000314200,1000000314,10000003142,2957.08,Failed
1000000314300,1000000314,10000003143,725.26,Paid
1000000315000,1000000315,10000003150,4569.83,Failed
1000000315100,1000000315,10000003151,2177.51,Pending
1000000315200,1000000315,10000003152,4110.45,Failed
1000000315300,1000000315,10000003153,1143.18,Paid
1000000316000,1000000316,10000003160,2213.46,Failed
1000000316100,1000000316,10000003161,3725.98,Paid
1000000316200,1000000316,10000003162,3048.38,Pending
1000000316300,1000000316,10000003163,3702.24,Pending
1000000317000,1000000317,10000003170,3293.55,Failed
1000000317100,1000000317,10000003171,4382.22,Pending
1000000318000,1000000318,10000003180,3959.99,Failed
1000000319000,1000000319,10000003190,1197.95,Failed
1000000319100,1000000319,10000003191,1298.73,Paid
1000000319200,1000000319,10000003192,4257.95,Failed
1000000320000,1000000320,10000003200,4946.27,Failed
1000000320100,1000000320,10000003201,1192.85,Pending
1000000320200,1000000320,10000003202,1565.76,Paid
1000000321000,1000000321,10000003210,4662.59,Paid
1000000322000,1000000322,10000003220,241.17,Pending
1000000322100,1000000322,10000003221,2850.13,Pending
1000000322200,1000000322,10000003222,1194.61,Pending
1000000323000,1000000323,10000003230,3595.8,Paid
1000000323100,1000000323,10000003231,4724.29,Pending
1000000323200,1000000323,10000003232,727.92,Failed
1000000324000,1000000324,10000003240,2197.04,Failed
1000000324100,1000000324,10000003241,4212.28,Paid
1000000324200,1000000324,10000003242,3134.02,Paid
1000000325000,1000000325,10000003250,348.64,Paid
1000000326000,1000000326,10000003260,841.77,Failed
1000000326100,1000000326,10000003261,916.37,Paid
1000000326200,1000000326,10000003262,2484.08,Failed
1000000327000,1000000327,10000003270,535.37,Failed
1000000327100,1000000327,10000003271,1871.5,Paid
1000000327200,1000000327,10000003272,345.07,Pending
1000000328000,1000000328,10000003280,4372.93,Failed
1000000328100,1000000328,10000003281,3666.73,Paid
1000000328200,1000000328,10000003282,65.57,Paid
1000000329000,1000000329,10000003290,544.41,Failed
1000000329100,1000000329,10000003291,1182.63,Pending
1000000329200,1000000329,10000003292,324.07,Failed
1000000329300,1000000329,10000003293,2797.18,Pending
1000000330000,1000000330,10000003300,2370.01,Paid
1000000331000,1000000331,10000003310,1987.63,Paid
1000000331100,1000000331,10000003311,4804.04,Pending
1000000331200,1000000331,10000003312,4375.39,Paid
1000000332000,1000000332,10000003320,2106.01,Pending
1000000332100,1000000332,10000003321,4197.9,Pending
1000000333000,1000000333,10000003330,2919.58,Failed
1000000333100,1000000333,10000003331,4497.1,Paid
1000000334000,1000000334,10000003340,4751.21,Paid
1000000335000,1000000335,10000003350,4856.19,Pending
1000000335100,1000000335,10000003351,4972.71,Failed
1000000336000,1000000336,10000003360,2375.91,Failed
1000000336100,1000000336,10000003361,2552.84,Pending
1000000337000,1000000337,10000003370,3892.17,Failed
1000000337100,1000000337,10000003371,3846.58,Pending
1000000338000,1000000338,10000003380,3477.89,Pending
1000000339000,1000000339,10000003390,2899.68,Pending
1000000339100,1000000339,10000003391,3910.66,Paid
1000000339200,1000000339,10000003392,2787.95,Paid
1000000339300,1000000339,10000003393,4662.51,Failed
1000000340000,1000000340,10000003400,923.75,Paid
1000000340100,1000000340,10000003401,3400.83,Failed
1000000341000,1000000341,10000003410,1989.42,Paid
1000000341100,1000000341,10000003411,22.1,Paid
1000000341200,1000000341,10000003412,3803.1,Paid
1000000342000,1000000342,10000003420,4305.79,Pending
1000000342100,1000000342,10000003421,-30.89,Failed
1000000343000,1000000343,10000003430,4144.78,Failed
1000000343100,1000000343,10000003431,871.71,Paid
1000000343200,1000000343,10000003432,1672.96,Pending
1000000344000,1000000344,10000003440,1744.55,Failed
1000000345000,1000000345,10000003450,1395.49,Pending
1000000346000,1000000346,10000003460,127.2,Paid
1000000346100,1000000346,10000003461,1111.29,Pending
1000000347000,1000000347,10000003470,3893.26,Pending
1000000347100,1000000347,10000003471,3835.83,Pending
1000000347200,1000000347,10000003472,1553.2,Failed
1000000347300,1000000347,10000003473,-174.04,Pending
1000000348000,1000000348,10000003480,3017.28,Failed
1000000348100,1000000348,10000003481,3739.18,Failed
1000000348200,1000000348,10000003482,2012.74,Pending
1000000348300,1000000348,10000003483,4386.57,Paid
1000000349000,1000000349,10000003490,646.21,Pending
1000000349100,1000000349,10000003491,403.72,Pending
1000000349200,1000000349,10000003492,1905.87,Pending
1000000350000,1000000350,10000003500,191.61,Failed
1000000350100,1000000350,10000003501,976.88,Pending
1000000350200,1000000350,10000003502,4796.07,Pending
1000000350300,1000000350,10000003503,1526.62,Paid
1000000351000,1000000351,10000003510,4256.34,Pending
1000000352000,1000000352,10000003520,3352.86,Pending
